15470;Raiponce;;;3;310;;0;;0;;0;;0;;0;;0;;0;;12,t1-p79;4
15471;Les trois petits hommes de la forét;;;3;403;B;0;;0;;0;;0;;0;;0;;0;;13, t1-p84;4
15472;Les trois fileuses;;;3;501;;0;;0;;0;;0;;0;;0;;0;;14, t1-p91;4
15473;Jeannot et Margot;;;3;327;;0;;0;;0;;0;;0;;0;;0;;15, t1-p94;4
15474;Les trois feuilles du serpent;;;3;612;;0;;0;;0;;0;;0;;0;;0;;16, t1-p104;4
15475;Le serpent blanc;;;3;554;;673;;0;;0;;0;;0;;0;;0;;17, t1-p109;4
15476;Bout de paille, braise et haricot;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p114;4
15477;Le pécheur et sa femme (en patois hambourgeois;;;3;555;;0;;0;;0;;0;;0;;0;;0;;19, t1-p116;4
15478;Sept d'un coup, ou le hardi petit tailleur;;;3;1640;*;0;;0;;0;;0;;0;;0;;0;;t1-p127;4
15479;Cendrillon (en dialecte hessois);;;3;510;A;0;;0;;0;;0;;0;;0;;0;;21, t1-p138;4
15480;L'énigme;;;3;851;;0;;0;;0;;0;;0;;0;;0;;t1-p147;4
15481;Du souriceau, de l'oiselet et de la saucisse;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p151;4
15482;Dame Holle (Conte hessois et westphalien);;;3;480;;0;;0;;0;;0;;0;;0;;0;;24, t1-p153;4
15483;Les sept corbeaux(Version viennoise);;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p157;4
15484;Le Petit Chaperon Rouge (Version bavaroise );;;3;333;;0;;0;;0;;0;;0;;0;;0;;26, t1-p160;4
15485;Les musiciens de la fanfare de Bréme;;;3;130;;0;;0;;0;;0;;0;;0;;0;;t1-p165;4
15486;L'os chanteur;;;3;780;;0;;0;;0;;0;;0;;0;;0;;t1-p169;4
15487;Le Diable et ses trois cheveux d'or;;;3;461;;0;;0;;0;;0;;0;;0;;0;;29, t1-p172;4
15488;Pucette et Petit-pou;;;3;2019;;0;;0;;0;;0;;0;;0;;0;;t1-p181;4
15489;La jeune fille sans mains;;;3;706;;0;;0;;0;;0;;0;;0;;0;;31, t1-p184;4
15490;Jean-le-Finaud (Conte paysan du Mein);;;3;1696;;0;;0;;0;;0;;0;;0;;0;;t1-p192;4
15491;Les trois langages;;;3;671;;517;;0;;0;;0;;0;;0;;0;;33, t1-p195;4
15492;La sage Elise (Conte paysan du Mein );;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p198;4
15493;Le tailleur au ciel;;;3;800;;0;;0;;0;;0;;0;;0;;0;;t1-p203;4
15494;Petite-table-sois-mise, l'Ane-é-l'or et Gourdin-sors-du-sac;;;3;563;;0;;0;;0;;0;;0;;0;;0;;36, t1-p206;4
15495;Les noces de dame Renard;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p228;4
15496;Les lutins;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p232;4
15497;Le fiancé brigand;;;3;955;;0;;0;;0;;0;;0;;0;;0;;t1-p236;4
15498;Monsieur Corbis;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p241;4
15499;Monsieur le Parrain;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p243;4
15500;Dame Trude(la sorciére);;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p246;4
15501;La mort marraine;;;3;332;;0;;0;;0;;0;;0;;0;;0;;44, t1-p248;4
15502;Le voyage du Petit-Poucet;;;3;700;;0;;0;;0;;0;;0;;0;;0;;45, t1-p252;4
15503;L'oiseau d'Ourdi (ou Barbe-Bleue dans la poésie populaire allemande);;;3;311;;0;;0;;0;;0;;0;;0;;0;;46, t1-p258;4
15504;Le conte du genévrier (en patois poméranien );;;3;720;;0;;0;;0;;0;;0;;0;;0;;47, t1-p263;4
15505;Le vieux Sultan;;;3;101;;0;;0;;0;;0;;0;;0;;0;;t1-p275;4
15506;Les six fréres cygnes;;;3;450;;451;;403;;0;;0;;0;;0;;0;;49, t1-p278;4
15507;La Belle au Bois Dormant (ou la Princesse Fleur-d'Epine);;;3;410;;0;;0;;0;;0;;0;;0;;0;;t1-p284;4
15508;Volétrouvé;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p289;4
15509;Le roi Barbabec;;;3;900;;0;;0;;0;;0;;0;;0;;0;;t1-p293;4
15510;Blanche-Neige;;;3;709;;0;;0;;0;;0;;0;;0;;0;;53, t1-p299;4
15511;La sacoche, le vieux chapeau et la petite trompette;;;3;569;;0;;0;;0;;0;;0;;0;;0;;54, t1-p310;4
15512;Outroupistache;;;3;500;;0;;0;;0;;0;;0;;0;;0;;55, t1-p319;4
15513;Roland le Bien-aimé;;;3;313;;0;;0;;0;;0;;0;;0;;0;;56, t1-p323;4
15514;L'oiseau d'or;;;3;550;;0;;0;;0;;0;;0;;0;;0;;57, t1-p329;4
15515;Le Chien et le Moineau (Région de la Zivehrn );;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p339;4
15516;Le Frédé et sa Chattelise (Conte hessois );;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p344;4
15517;Les deux fréres;;;3;567;;303;;0;;0;;0;;0;;0;;0;;60, t1-p354;4
15518;Le Bouffron (Conte paysan de la Zwehrn);;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p383;4
15519;La reine des abeilles (version hessoise);;;3;554;;0;;0;;0;;0;;0;;0;;0;;62, t1-p391;4
15520;Les trois plumes;;;3;402;;0;;0;;0;;0;;0;;0;;0;;63, t1-p394;4
15521;L'oie d'or;;;3;571;;0;;0;;0;;0;;0;;0;;0;;64, t1-p398;4
15522;Toutes-Fourrures;;;3;510;B;0;;0;;0;;0;;0;;0;;0;;65, t1-p403;4
15523;La fiancée du petit lapin (en patois mecklembourgeois);;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p410;4
15524;Les douze chasseurs (Conte hessois);;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p412;4
15525;L'apprenti larron et son maétre (en bas-allemand );;;3;325;;0;;0;;0;;0;;0;;0;;0;;68, t1-p416;4
15526;Les trois enfants-gétés de la fortune;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p423;4
15527;Six é qui rien ne résiste;;;3;513;A;329;;0;;0;;0;;0;;0;;0;;71, t1-p427;4
15528;Le Loup et l'Homme;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p435;4
15529;Le Loup et le Renard;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p437;4
15530;Le Renard et la mére Louve;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p440;4
15531;Le Renard et le Chat;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p442;4
15532;L'OEillet;;;3;652;;0;;0;;0;;0;;0;;0;;0;;76, t1-p444;4
15533;Margot-la-Malice;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p450;4
15534;Le vieux grand-pére et son petit-fils;;;3;980;B;0;;0;;0;;0;;0;;0;;0;;t1-p454;4
15535;La Nixe ou la Dame des Eaux;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p455;4
15536;Mort de Poulette;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p456;4
15537;Frére Loustic;;;3;330;;0;;0;;0;;0;;0;;0;;0;;81, t1-p459;4
15538;Le Jean Joueur ( en patois germano-bohémien );;;3;330;;0;;0;;0;;0;;0;;0;;0;;82, t1-p474;4
15539;Jean-la-Chance;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p478;4
15540;Jean marié;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p485;4
15541;Les enfants d'or;;;3;303;;0;;0;;0;;0;;0;;0;;0;;t1-p487;4
15542;Le Renard et les Oies;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p494;4
15543;Le pauvre et le riche;;;3;750;A;0;;0;;0;;0;;0;;0;;0;;t1-p495;4
15544;La fauvette-qui-saute-et-qui-chante;;;3;425;;0;;0;;0;;0;;0;;0;;0;;88, t1-p501;4
15545;La gardeuse d'oies;;;3;533;;0;;0;;0;;0;;0;;0;;0;;89, t1-p509;4
15546;Yorinde et Yoringue;;;3;0;;0;;0;;0;;0;;0;;0;;0;;t1-p419;4
15547;Tom Pouce;;;3;700;;0;;0;;0;;0;;0;;0;;0;;37, t1-p220;4
15548;Le jeune géant;;;3;650;;0;;0;;0;;0;;0;;0;;0;;90;4
15549;Le petit gnome(en patois de Paderborn);;;3;301;B;0;;0;;0;;0;;0;;0;;0;;91;4
15550;Le roi de la Montagne d'Or;;;3;400;;0;;0;;0;;0;;0;;0;;0;;92;4
15551;Le corbeau;;;3;401;;0;;0;;0;;0;;0;;0;;0;;93;4
15552;L'intelligente fille du paysan;;;3;875;;0;;0;;0;;0;;0;;0;;0;;;4
15553;Le vieil Hildebrand (en dialecte autrichien);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15554;Les trois oisillons(en patois de Paderbom);;;3;707;;0;;0;;0;;0;;0;;0;;0;;96;4
15555;L'Eau de la vie;;;3;551;;0;;0;;0;;0;;0;;0;;0;;97;4
15556;Docteur Je-Sais-Tout;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15557;L'esprit dans la bouteille;;;3;331;;0;;0;;0;;0;;0;;0;;0;;99;4
15558;Le frére noirci du Diable;;;3;475;;0;;0;;0;;0;;0;;0;;0;;100;4
15559;L'homme é la peau d'ours;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15560;Le Roitelet et l'Ours;;;3;222;;0;;0;;0;;0;;0;;0;;0;;;4
15561;La bonne bouillie;;;3;565;;0;;0;;0;;0;;0;;0;;0;;103;4
15562;Les gros malins;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15563;Le conte du crapaud;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15564;Le pauvre garéon meunier et la petite chatte;;;3;402;;0;;0;;0;;0;;0;;0;;0;;106;4
15565;Les deux compagnons de route;;;3;613;;0;;0;;0;;0;;0;;0;;0;;107;4
15566;Hans-mon-hérisson;;;3;441;;0;;0;;0;;0;;0;;0;;0;;;4
15567;Sa petite chemise de mort;;;3;769;;0;;0;;0;;0;;0;;0;;0;;;4
15568;Le Juif dans les épines;;;3;592;;0;;0;;0;;0;;0;;0;;0;;110;4
15569;Le parfait chasseur;;;3;304;;0;;0;;0;;0;;0;;0;;0;;111;4
15570;Le fléau rapporté du ciel;Menteries;;3;852;;0;;0;;0;;0;;0;;0;;0;;;4
15571;Prince et Princesse, enfants de roi (en patois de Paderborn);;;3;313;;0;;0;;0;;0;;0;;0;;0;;113;4
15572;Le malin petit tailleur;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15573;Le clair soleil le révélera au grand jour;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15574;La lumiére bleue;;;3;562;;0;;0;;0;;0;;0;;0;;0;;116;4
15575;L'enfant difficile;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15576;Les trois barbiers du régiment;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15577;Les sept souabes;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15578;Les trois compéres ouvriers;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15579;Le prince qui n'avait peur de rien;;;3;590;;401;;0;;0;;0;;0;;0;;0;;121;4
15580;L'éne-salade;;;3;566;;567;;0;;0;;0;;0;;0;;0;;122;4
15581;La vieille dans la forét;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15582;Les trois fréres;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15583;Le Diable et sa grand-mére;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15584;Fernand-Loyal et Fernand-Déloyal (en bas-allemand  version tronquée);;;3;531;;0;;0;;0;;0;;0;;0;;0;;126;4
15585;Le fourneau;;;3;425;;0;;0;;0;;0;;0;;0;;0;;127;4
15586;La paresseuse au rouet;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15587;Les quatre fréres habiles;;;3;653;;0;;0;;0;;0;;0;;0;;0;;129;4
15588;Un oeil, Deux yeux, Trois yeux;;;3;511;;0;;0;;0;;0;;0;;0;;0;;130;4
15589;La belle Catrinelle et Pif-Paf Le lutin;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15590;Le Renard et le cheval;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15591;Les souliers usés au bal;;;3;306;;0;;0;;0;;0;;0;;0;;0;;133;4
15592;Les six serviteurs;;;3;513;A;329;;0;;0;;0;;0;;0;;0;;134;4
15593;La noire et la blanche épousée;;;3;403;;0;;0;;0;;0;;0;;0;;0;;135;4
15594;L'Homme-de-Fer;;;3;502;;300;;314;;0;;0;;0;;0;;0;;136;4
15595;Les trois princesses noires (en dialecte hessois);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15596;Gnaste et ses trois fils (patois du Sauerland);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15597;La Demoiselle de Brakel (patois de Paderborn);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15598;La maisonnée (patoisdePaderborn);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15599;L'agneletet le petit poisson;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15600;Le mont chauve;;;3;676;;0;;0;;0;;0;;0;;0;;0;;142;4
15601;L'envie de voyager (en patois de Ménster);;;3;1697;;0;;0;;0;;0;;0;;0;;0;;;4
15602;Le petit éne;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15603;Le fils ingrat;;;3;-1;;0;;0;;0;;0;;0;;0;;0;;;4
15604;La betterave;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15605;Le petit vieux rajeuni par le feu;;;3;785;;0;;0;;0;;0;;0;;0;;0;;;4
15606;Les créatures de Dieu et les bêtes du Diable;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15607;La paille et la poutre du coq;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15608;La vieille mendiante;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15609;Les trois paresseux;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15610;Les douze valets paresseux;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15611;Le petit berger;;;3;812;;0;;0;;0;;0;;0;;0;;0;;;4
15612;L'argent du ciel;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15613;Le sou volé;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15614;Le choix d'une épouse;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15615;Les petits noeuds;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15616;Le moineau et ses quatre petits;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15617;Le conte du Pays de cocagne;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15618;Le conte menteur des Dithmarses;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15619;Conte-devinette;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15620;Neigeblanche et Roserouge;;;3;426;;0;;0;;0;;0;;0;;0;;0;;161;4
15621;Un valet de valeur;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15622;Le cercueil de verre;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15623;Henri-le-Paresseux;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15624;L'oiseau griffon;;;3;460;B;461;;570;;0;;0;;0;;0;;0;;165;4
15625;Jean-le-Fort;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15626;Le petit paysan au Ciel (en dialecte argovien);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15627;La maigre Lise;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15628;La maison forestiére;;;3;431;;0;;0;;0;;0;;0;;0;;0;;169;4
15629;Partager le meilleur et le pire;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15630;Le Roitelet (version mecklembourgeoise d'une fable);;;3;221;;0;;0;;0;;0;;0;;0;;0;;;4
15631;La sole;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15632;La Huppe et le Butor;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15633;La chouette;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15634;La Lune;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15635;Les temps de la vie;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15636;Les messagers de la mort;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15637;Maétre Poinéon;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15638;La gardeuse d'oies é la fontaine;;;3;510;;923;;0;;0;;0;;0;;0;;0;;;4
15639;Les différents fils d'éve;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15640;L'ondine dans son étang;;;3;316;;0;;0;;0;;0;;0;;0;;0;;181;4
15641;Les présents du peuple menu;;;3;503;;0;;0;;0;;0;;0;;0;;0;;182;4
15642;Le géant et le tailleur;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15643;Le clou;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15644;Le pauvre gosse au tombeau;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15645;La véritable fiancée;;;3;313;;0;;0;;0;;0;;0;;0;;0;;186;4
15646;Le Liévre et le Hérisson(en hessois);;;3;275;;0;;0;;0;;0;;0;;0;;0;;;4
15647;Fuseau, navette et aiguille;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15648;Le paysan et le Diable;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15649;Les miettes sur la table (en dialecte argovien);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15650;L'Ouistiti (tiré des Contes populaires de Transylvanie);;;3;329;;0;;0;;0;;0;;0;;0;;0;;191;4
15651;Le maétre-voleur;;;3;1525;;0;;0;;0;;0;;0;;0;;0;;;4
15652;Le tambour;;;3;313;;400;;0;;0;;0;;0;;0;;0;;193;4
15653;L'épi de blé (Tradition orale de Smalkalde);;;3;-1;;0;;0;;0;;0;;0;;0;;0;;;4
15654;La tombe;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15655;Le vieux cricrac(Versionfrisonne);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15656;La boule de cristal;;;3;302;;0;;0;;0;;0;;0;;0;;0;;197;4
15657;Demoiselle Méline, la princesse (Tradition orale du Schleswig-Holstein);;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15658;Les bottes en cuir de buffle;;;3;952;;0;;0;;0;;0;;0;;0;;0;;;4
15659;La clef d'or;;;3;0;;0;;0;;0;;0;;0;;0;;0;;;4
15660;LE CHEVAL D'OR, LA LANTERNE DE LUNE ET LA JEUNE FILLE DANS UNE CAGE ENCHANTEE;;;4;328;;0;;0;;0;;0;;0;;0;;0;;;5
15661;LE LOUP-GAROU;;;4;0;;0;;0;;0;;0;;0;;0;;0;;;5
15662;LE MOULIN QUI MOULAIT DE L'ARGENT;;;4;0;;0;;0;;0;;0;;0;;0;;0;;;5
15663;LES TROIS VIEILLES;;;4;501;;0;;0;;0;;0;;0;;0;;0;;;5
15664;LE CHéTEAU é L'EST DU SOLEIL ET AU NORD DE LA TERRE;;;4;400;;0;;0;;0;;0;;0;;0;;0;;;5
15665;LE ROI éLVER;;;4;553;;300;;0;;0;;0;;0;;0;;0;;;5
15666;LA MAISONNETTE D'OGRES AU TOIT DE SAUCISSONS;;;4;327;A;0;;0;;0;;0;;0;;0;;0;;;5
15667;LE CHIEN BOITEUX;;;4;425;;0;;0;;0;;0;;0;;0;;0;;;5
15668;LE BENéT;;;4;1685;;1696;;0;;0;;0;;0;;0;;0;;;5
15669;LA PRINCESSE DANS LE SOUTERBAIN;;;4;554;;870;;0;;0;;0;;0;;0;;0;;;5
15670;LES TOQUéS DE TéLJE;;;4;1281;;1200;;1243;;1288;;1310;;0;;0;;0;;;5
15671;LE COEUR DU TROLL;;;4;302;;0;;0;;0;;0;;0;;0;;0;;;5
15672;L'OURS VA A LA PéCHE ET LE RENARD FAIT UN TOUR;;;4;0;;0;;0;;0;;0;;0;;0;;0;;;5
15673;ARGENTEL ET JOLION;;;4;0;;0;;0;;0;;0;;0;;0;;0;;;5
15674;LE PETIT POUCET ET LES OGRES;;;4;327;B;0;;0;;0;;0;;0;;0;;0;;;5
15675;LENTHIAS;;;4;675;;700;;0;;0;;0;;0;;0;;0;;;5
15676;LE FILS DU ROI ET MESSERIA;;;4;316;;401;;0;;0;;0;;0;;0;;0;;;5
15677;LE GARéON QUI FUT TRANSFORME EN HéRISSON;;;4;441;;0;;0;;0;;0;;0;;0;;0;;;5
15678;LE SERPENT RECONNAISSANT;;;4;554;;0;;0;;0;;0;;0;;0;;0;;;5
15679;LES PLéIADES;;;4;0;;0;;0;;0;;0;;0;;0;;0;;;5
15680;LE PRINCE HATT SOUS TERRE;;;4;425;;0;;0;;0;;0;;0;;0;;0;;;5
15681;LE PRINCE-LOUP;;;4;425;;0;;0;;0;;0;;0;;0;;0;;;5
15682;LA FILLE DU ROI DANS LA TOUR;;;4;402;;0;;0;;0;;0;;0;;0;;0;;;5
15683;LA VACHE ROUSSE;;;5;510;A;510;B;0;;0;;0;;0;;0;;0;;;6
15684;LA PETITE METTE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15685;JESPER, LE GARDIEN DE LIéVRES;;;5;570;;0;;0;;0;;0;;0;;0;;0;;;6
15686;SABOTS, JUPE ROUGE ET VESTE DE DRAP;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15687;LE MOULIN AU FOND DE LA MER;;;5;565;;0;;0;;0;;0;;0;;0;;0;;;6
15688;L'INTENDANT DU DIABLE;;;5;361;;475;;0;;0;;0;;0;;0;;0;;;6
15689;LE FORGERON ET LE DIABLE;;;5;330;;0;;0;;0;;0;;0;;0;;0;;;6
15690;POUPON;;;5;650;;0;;0;;0;;0;;0;;0;;0;;;6
15691;LE GARéON DE PEINE DU TROLL;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15692;LES SOEURS DANS LA BUTTE DU TROLL;;;5;311;;0;;0;;0;;0;;0;;0;;0;;;6
15693;LE GARéON VERT ET LES TROIS SORCIéRES;;;5;507;A;0;;0;;0;;0;;0;;0;;0;;;6
15694;LES PRINCESSES DéLIVRéES;;;5;301;;0;;0;;0;;0;;0;;0;;0;;;6
15695;LE PETIT TROLL ROUGE;;;5;562;;0;;0;;0;;0;;0;;0;;0;;;6
15696;LES LONGS NEZ;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15697;LES TROIS CORBEAUX DU GIBET;;;5;613;;0;;0;;0;;0;;0;;0;;0;;;6
15698;UN VALET CONTRE UNE VACHE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15699;LA JEUNE FILLE INDISCRéTE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15700;PRODIGE;;;5;708;;0;;0;;0;;0;;0;;0;;0;;;6
15701;LA FILLE DU TROLL;;;5;667;;0;;0;;0;;0;;0;;0;;0;;;6
15702;LE CHéTEAU AUX CHATS;;;5;402;;0;;0;;0;;0;;0;;0;;0;;;6
15703;LE FIDéLE COMPAGNON;;;5;516;;0;;0;;0;;0;;0;;0;;0;;;6
15704;BON-POUR-LA-ROUE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15705;CINQ OISONS ROUGES;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15706;STUPIDES GENS;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15707;LE PREMIER QUI PARLERAIT;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15708;LES BONS CONSEILS;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15709;LES OEUFS DURS;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15710;LA BARBE DU TROLL;;;5;311;;0;;0;;0;;0;;0;;0;;0;;;6
15711;LE FANTéME DE TIMGAARD;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15712;LE COUP DU SORT DE LA DEMOISELLE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15713;LE PETIT TOLLE;;;5;700;;0;;0;;0;;0;;0;;0;;0;;;6
15714;LE CHANT DU PETIT OISEAU;;;5;720;;0;;0;;0;;0;;0;;0;;0;;;6
15715;LA CENDROUSE;;;5;510;A;0;;0;;0;;0;;0;;0;;0;;;6
15716;SIX PARCOURENT LE MONDE;;;5;513;;0;;0;;0;;0;;0;;0;;0;;;6
15717;METTE GRIPPE-SOU ET HANNE MAINS-PLEINES;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15718;LA VISITE CHEZ LES FILLES;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15719;LES SOUHAITS DU PARESSEUX;;;5;675;;0;;0;;0;;0;;0;;0;;0;;;6
15720;L'OISEAU BENJAMIN;;;5;300;;0;;0;;0;;0;;0;;0;;0;;;6
15721;LA JEUNE FILLE ET LE CRAPAUD;;;5;440;;0;;0;;0;;0;;0;;0;;0;;;6
15722;LA MAUVAISE FEMME;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15723;LE PRINCE COURONNE-D'OR ET LA DEMOISELLE-AUX-CLéS;;;5;313;;0;;0;;0;;0;;0;;0;;0;;;6
15724;LA BELLE JEUNE FILLE ET LES COUPES CLAIRES;;;5;707;;709;;0;;0;;0;;0;;0;;0;;;6
15725;LA FIANCéE DU CHIEN;;;5;425;;0;;0;;0;;0;;0;;0;;0;;;6
15726;LE VILAIN JENS;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15727;LA PATIENTE éPOUSE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15728;LA REINE MUETTE;;;5;451;;0;;0;;0;;0;;0;;0;;0;;;6
15729;LE PRINCE ET L'ENFANT-TIGRESSE;;;5;705;;0;;0;;0;;0;;0;;0;;0;;;6
15730;L'éNIGME;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15731;LA VACHE D'OR;;;5;510;B;0;;0;;0;;0;;0;;0;;0;;;6
15732;LE SERPENT TRANSFORMé;;;5;433;;0;;0;;0;;0;;0;;0;;0;;;6
15733;LE COEUR DU TROLL;;;5;302;;0;;0;;0;;0;;0;;0;;0;;;6
15734;LA TRUIE ENSORCELéE;;;5;554;;0;;0;;0;;0;;0;;0;;0;;;6
15735;LE PRINCE MALADE;;;5;432;;0;;0;;0;;0;;0;;0;;0;;;6
15736;LE DéLUGE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15737;SANS SOUCI;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15738;LA MARMITE QUI TROTTE;;;5;591;;0;;0;;0;;0;;0;;0;;0;;;6
15739;JENS-LE-NIGAUD;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15740;LE BONHEUR DE HANS;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15741;LES GENS é LA BOUCHE TORDUE;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15742;LE GARéON AUX DEUX CHEVEUX D'ARGENT;;;5;0;;0;;0;;0;;0;;0;;0;;0;;;6
15743;Le faux esthéticien (p. 726, né7).;;;6;8;A;0;;0;;0;;0;;0;;0;;0;;;7
15744;L'éne qui n'avait pas de coeur (p. 711 -736).;;;6;52;;0;;0;;0;;0;;0;;0;;0;;;7
15745;Le chacal semeur de zizanie (p. 679 et suiv.).;;;6;59;;0;;0;;0;;0;;0;;0;;0;;;7
